Run,manSellers,Buyers,manBuyers,Sellers,riskAversion,maxRounds,Trades,manTarget,actualPrice,finalPrice
148,0,999,250,999,0.5,2500,524,35,0,74.56835246102787
149,0,999,250,999,0.5,2500,531,83,50,50.037318769499905
150,0,999,250,999,0.5,2500,526,79,0,55.62290732918405
151,0,999,250,999,0.5,5000,750,13,0,53.84887849143732
152,0,999,250,999,0.5,5000,747,41,0,61.320743042068706
153,0,999,250,999,0.5,5000,759,49,0,66.99924063837314
154,0,999,250,999,0.5,5000,769,63,0,50
155,0,999,250,999,0.5,5000,745,78,100,52.231921080630826
156,0,999,250,999,0.5,5000,758,75,0,70.48111689328204
157,0,999,250,999,0.5,5000,768,92,0,59.50443041523788
158,0,999,250,999,0.5,5000,747,15,0,73.1942412016342
159,0,999,250,999,0.5,5000,768,43,0,72.49462290652885
160,0,999,250,999,0.5,5000,761,35,100,59.419024861045514
161,250,498,0,498,0.5,2500,380,79,0,47.20283448118042
162,250,498,0,498,0.5,2500,0,31,100,0
163,250,498,0,498,0.5,2500,375,82,0,48.25615189671717
164,250,498,0,498,0.5,2500,0,98,0,0
165,250,498,0,498,0.5,2500,388,28,50,25.203484269596306
166,250,498,0,498,0.5,2500,406,8,0,39.72976392781024
167,250,498,0,498,0.5,2500,376,71,50,36.556865395226936
168,250,498,0,498,0.5,2500,390,97,50,32.97334523925319
169,250,498,0,498,0.5,2500,0,3,50,0
170,250,498,0,498,0.5,2500,390,45,100,34.788677583692916
171,250,498,0,498,0.5,5000,495,20,0,24.01322551857216
172,250,498,0,498,0.5,5000,486,11,100,21.8913735404629
173,250,498,0,498,0.5,5000,461,66,50,41.228879156802776
174,250,498,0,498,0.5,5000,0,84,0,0
175,250,498,0,498,0.5,5000,475,41,0,31.932843689909404
176,250,498,0,498,0.5,5000,0,99,50,0
177,250,498,0,498,0.5,5000,0,38,0,0
178,250,498,0,498,0.5,5000,497,51,100,9.011371616438536
179,250,498,0,498,0.5,5000,451,33,50,24.99381874352008
180,250,498,0,498,0.5,5000,421,5,100,29.470123886045357
181,250,498,0,999,0.5,2500,372,53,100,69.68443773090522
182,250,498,0,999,0.5,2500,354,16,50,24.001009759911565
183,250,498,0,999,0.5,2500,369,36,0,28.708871745197122
184,250,498,0,999,0.5,2500,369,91,50,26.789008313247543
185,250,498,0,999,0.5,2500,0,34,0,0
186,250,498,0,999,0.5,2500,374,15,50,41.510994281871874
187,250,498,0,999,0.5,2500,0,39,0,0
188,250,498,0,999,0.5,2500,383,86,0,25.19035243997161
189,250,498,0,999,0.5,2500,377,100,50,25.89033180682911
190,250,498,0,999,0.5,2500,393,39,100,26.592104564587075
191,250,498,0,999,0.5,5000,487,77,50,24.029657449754435
192,250,498,0,999,0.5,5000,488,75,100,23.9186930255934
193,250,498,0,999,0.5,5000,0,32,100,0
194,250,498,0,999,0.5,5000,0,30,0,0
195,250,498,0,999,0.5,5000,483,33,100,22.896602442574608
196,250,498,0,999,0.5,5000,485,20,0,24.37313214317912
197,250,498,0,999,0.5,5000,490,52,50,23.6513708372605
198,250,498,0,999,0.5,5000,484,2,0,22.737478317963394
199,250,498,0,999,0.5,5000,478,93,0,26.795851312682657
200,250,498,0,999,0.5,5000,487,69,50,24.69430073870989
201,250,498,250,498,0.5,2500,0,68,0,0
202,250,498,250,498,0.5,2500,0,33,0,0
203,250,498,250,498,0.5,2500,525,26,50,39.24664863251559
204,250,498,250,498,0.5,2500,520,26,50,32.005828872824
205,250,498,250,498,0.5,2500,0,45,100,0
206,250,498,250,498,0.5,2500,502,86,50,59.079565803374784
207,250,498,250,498,0.5,2500,0,21,50,0
208,250,498,250,498,0.5,2500,512,45,100,27.17208284650061
209,250,498,250,498,0.5,2500,480,38,50,46.730395278508894
210,250,498,250,498,0.5,2500,527,75,100,46.14345560875468
211,250,498,250,498,0.5,5000,586,99,100,35.11753496662804
212,250,498,250,498,0.5,5000,0,1,0,0
213,250,498,250,498,0.5,5000,588,72,0,25.634558915595395
214,250,498,250,498,0.5,5000,0,77,0,0
215,250,498,250,498,0.5,5000,599,1,0,47.21842216658776
216,250,498,250,498,0.5,5000,0,71,50,0
217,250,498,250,498,0.5,5000,599,48,50,37.07051143868843
218,250,498,250,498,0.5,5000,600,74,0,47.86893411890135
219,250,498,250,498,0.5,5000,605,94,100,31.521170345277664
220,250,498,250,498,0.5,5000,584,29,0,46.569377827262244
221,250,498,250,999,0.5,2500,433,55,0,52.72230303028957
222,250,498,250,999,0.5,2500,0,77,100,0
223,250,498,250,999,0.5,2500,0,64,100,0
224,250,498,250,999,0.5,2500,0,26,50,0
225,250,498,250,999,0.5,2500,0,8,100,0
226,250,498,250,999,0.5,2500,0,60,0,0
227,250,498,250,999,0.5,2500,448,53,0,42.17078785509306
228,250,498,250,999,0.5,2500,440,92,0,26.429806703147616
229,250,498,250,999,0.5,2500,443,47,100,56.0773207569102
230,250,498,250,999,0.5,2500,446,20,100,33.46403860720072
231,250,498,250,999,0.5,5000,620,45,0,45.86265993577274
232,250,498,250,999,0.5,5000,620,49,0,26.847230679590826
233,250,498,250,999,0.5,5000,0,86,0,0
234,250,498,250,999,0.5,5000,606,12,0,48.82690707477635
235,250,498,250,999,0.5,5000,630,86,0,27.64823587963183
236,250,498,250,999,0.5,5000,0,25,100,0
237,250,498,250,999,0.5,5000,600,19,50,25.57254675600809
238,250,498,250,999,0.5,5000,616,40,100,28.6290103514729
239,250,498,250,999,0.5,5000,617,47,100,27.644897846824822
240,250,498,250,999,0.5,5000,0,24,0,0
241,250,999,0,498,0.5,2500,485,7,0,63.026509626076646
242,250,999,0,498,0.5,2500,0,37,100,0
243,250,999,0,498,0.5,2500,469,78,0,63.54907936097224
244,250,999,0,498,0.5,2500,485,11,50,37.65906810793992
245,250,999,0,498,0.5,2500,0,65,0,0
246,250,999,0,498,0.5,2500,0,50,50,0
247,250,999,0,498,0.5,2500,478,98,100,61.57911058497292
248,250,999,0,498,0.5,2500,477,74,50,49.85416326607917
249,250,999,0,498,0.5,2500,475,20,100,60.862267847975936
250,250,999,0,498,0.5,2500,462,77,100,53.98911991110414
251,250,999,0,498,0.5,5000,621,44,0,50.232450418605524
252,250,999,0,498,0.5,5000,638,41,100,50.19589769793055
253,250,999,0,498,0.5,5000,621,42,50,50.00284740319236
254,250,999,0,498,0.5,5000,619,80,0,50.27951560172416
255,250,999,0,498,0.5,5000,632,5,0,49.999999980689026
256,250,999,0,498,0.5,5000,624,44,100,51.651095556734944
257,250,999,0,498,0.5,5000,635,3,0,50.374271947783086
258,250,999,0,498,0.5,5000,0,63,0,0
259,250,999,0,498,0.5,5000,618,62,50,50.000057778186154
260,250,999,0,498,0.5,5000,627,11,0,51.398240631130975
261,250,999,0,999,0.5,2500,536,61,50,53.98529093301279
262,250,999,0,999,0.5,2500,512,38,0,27.736333205435727
263,250,999,0,999,0.5,2500,530,27,0,32.44017509093149
264,250,999,0,999,0.5,2500,516,82,100,42.82013029183362
265,250,999,0,999,0.5,2500,543,42,0,35.79359131341691
266,250,999,0,999,0.5,2500,0,31,100,0
267,250,999,0,999,0.5,2500,551,96,0,65.163782296308
268,250,999,0,999,0.5,2500,534,75,0,45.93100281252819
269,250,999,0,999,0.5,2500,534,51,50,61.17171653119402
270,250,999,0,999,0.5,2500,541,8,0,25.05547747180188
271,250,999,0,999,0.5,5000,0,99,50,0
272,250,999,0,999,0.5,5000,0,54,0,0
273,250,999,0,999,0.5,5000,788,35,50,40.471566960034664
274,250,999,0,999,0.5,5000,806,51,50,35.87987410539415
275,250,999,0,999,0.5,5000,775,5,50,38.40215991186542
276,250,999,0,999,0.5,5000,0,28,100,0
277,250,999,0,999,0.5,5000,0,19,100,0
278,250,999,0,999,0.5,5000,774,47,50,30.023072400718917
279,250,999,0,999,0.5,5000,777,46,50,40.648629986851354
280,250,999,0,999,0.5,5000,0,14,50,0
281,250,999,250,498,0.5,2500,491,57,0,73.5288236144641
282,250,999,250,498,0.5,2500,490,15,50,55.99151804378028
283,250,999,250,498,0.5,2500,494,4,100,73.00324432363753
284,250,999,250,498,0.5,2500,484,20,100,49.94277694845653
285,250,999,250,498,0.5,2500,498,24,0,74.37770826940897
286,250,999,250,498,0.5,2500,501,92,0,57.10288776619052
287,250,999,250,498,0.5,2500,475,90,0,74.29549245131795
288,250,999,250,498,0.5,2500,0,11,100,0
289,250,999,250,498,0.5,2500,0,2,50,0
290,250,999,250,498,0.5,2500,477,84,50,69.79437962099297
291,250,999,250,498,0.5,5000,667,26,0,69.26909928998225
292,250,999,250,498,0.5,5000,645,14,100,64.20453887470856
293,250,999,250,498,0.5,5000,0,20,0,0
294,250,999,250,498,0.5,5000,655,19,50,68.12813219532549
295,250,999,250,498,0.5,5000,656,75,100,72.53392478498719
296,250,999,250,498,0.5,5000,656,71,100,68.7360549103637
297,250,999,250,498,0.5,5000,665,48,0,73.85629779609874
298,250,999,250,498,0.5,5000,643,37,100,67.08951274491166
299,250,999,250,498,0.5,5000,0,68,50,0
300,250,999,250,498,0.5,5000,655,75,100,73.86468281611415
301,250,999,250,999,0.5,2500,0,19,50,0
302,250,999,250,999,0.5,2500,577,58,50,45.65520809207347
303,250,999,250,999,0.5,2500,555,79,50,38.61482121209431
304,250,999,250,999,0.5,2500,556,65,50,50.32524173987554
305,250,999,250,999,0.5,2500,543,51,50,45.07869653563019
306,250,999,250,999,0.5,2500,591,60,100,60.56014752078761
307,250,999,250,999,0.5,2500,581,3,50,50.5614704866788
308,250,999,250,999,0.5,2500,567,74,50,46.51651047246941
309,250,999,250,999,0.5,2500,0,34,100,0
310,250,999,250,999,0.5,2500,591,15,50,49.51300787953187
311,250,999,250,999,0.5,5000,921,0,0,52.31764300386634
312,250,999,250,999,0.5,5000,920,15,0,46.296039382372626
313,250,999,250,999,0.5,5000,917,55,50,48.18059307652342
314,250,999,250,999,0.5,5000,0,32,100,0
315,250,999,250,999,0.5,5000,924,61,100,46.53949015588963
316,250,999,250,999,0.5,5000,902,99,50,48.633652026406665
317,250,999,250,999,0.5,5000,904,47,0,37.58032424197611
318,250,999,250,999,0.5,5000,924,89,100,50
319,250,999,250,999,0.5,5000,917,58,50,47.86415434205722
320,250,999,250,999,0.5,5000,896,25,0,37.915642853919984
