Run,manSellers,Buyers,manBuyers,Sellers,riskAversion,maxRounds,Trades,manTarget,actualPrice,finalPrice
54,500,498,500,999,0.25,5000,0,3,50,0
55,500,498,500,999,0.25,5000,838,87,0,30.552336986680444
56,500,498,500,999,0.25,5000,0,51,0,0
57,500,498,500,999,0.25,5000,759,51,100,25.64076580048639
58,500,498,500,999,0.25,5000,771,43,50,49.013157894736835
59,500,498,500,999,0.25,5000,0,90,50,0
60,500,498,500,999,0.25,5000,674,46,50,46.869978787649416
61,500,498,500,999,0.75,2500,452,41,50,35.78497705029867
62,500,498,500,999,0.75,2500,0,92,50,0
63,500,498,500,999,0.75,2500,0,18,0,0
64,500,498,500,999,0.75,2500,0,78,50,0
65,500,498,500,999,0.75,2500,456,41,50,43.02497057167526
66,500,498,500,999,0.75,2500,0,77,100,0
67,500,498,500,999,0.75,2500,485,8,100,47.46258164009573
68,500,498,500,999,0.75,2500,0,48,50,0
69,500,498,500,999,0.75,2500,0,9,0,0
70,500,498,500,999,0.75,2500,0,22,100,0
71,500,498,500,999,0.75,5000,813,91,50,25.486437254130564
72,500,498,500,999,0.75,5000,0,73,0,0
73,500,498,500,999,0.75,5000,0,5,100,0
74,500,498,500,999,0.75,5000,0,30,50,0
75,500,498,500,999,0.75,5000,0,79,50,0
76,500,498,500,999,0.75,5000,0,95,0,0
77,500,498,500,999,0.75,5000,0,10,100,0
78,500,498,500,999,0.75,5000,0,95,100,0
79,500,498,500,999,0.75,5000,0,7,50,0
80,500,498,500,999,0.75,5000,0,65,100,0
81,500,498,1000,498,0.25,2500,564,13,50,50.01126364530963
82,500,498,1000,498,0.25,2500,0,38,50,0
83,500,498,1000,498,0.25,2500,0,8,100,0
84,500,498,1000,498,0.25,2500,0,6,50,0
85,500,498,1000,498,0.25,2500,570,13,0,28.66761337188663
86,500,498,1000,498,0.25,2500,586,23,50,49.92368356978382
87,500,498,1000,498,0.25,2500,579,71,0,50.56582162856288
88,500,498,1000,498,0.25,2500,588,12,50,58.12861700125899
89,500,498,1000,498,0.25,2500,0,64,100,0
90,500,498,1000,498,0.25,2500,0,79,100,0
91,500,498,1000,498,0.25,5000,831,34,100,50
92,500,498,1000,498,0.25,5000,0,87,50,0
93,500,498,1000,498,0.25,5000,0,30,50,0
94,500,498,1000,498,0.25,5000,840,92,0,55.468823084274916
95,500,498,1000,498,0.25,5000,0,75,100,0
96,500,498,1000,498,0.25,5000,0,64,100,0
97,500,498,1000,498,0.25,5000,0,0,50,0
98,500,498,1000,498,0.25,5000,841,32,0,62.50015732041111
99,500,498,1000,498,0.25,5000,0,14,0,0
100,500,498,1000,498,0.25,5000,0,76,0,0
101,500,498,1000,498,0.75,2500,0,91,100,0
102,500,498,1000,498,0.75,2500,580,37,50,64.24629506616974
103,500,498,1000,498,0.75,2500,0,86,0,0
104,500,498,1000,498,0.75,2500,0,31,0,0
105,500,498,1000,498,0.75,2500,0,56,0,0
106,500,498,1000,498,0.75,2500,555,64,50,69.50592981524528
107,500,498,1000,498,0.75,2500,563,33,100,61.781952958777694
108,500,498,1000,498,0.75,2500,579,85,0,61.01774857532015
109,500,498,1000,498,0.75,2500,565,66,50,51.44120841068181
110,500,498,1000,498,0.75,2500,0,24,100,0
111,500,498,1000,498,0.75,5000,0,22,0,0
112,500,498,1000,498,0.75,5000,805,21,0,67.127268466232
113,500,498,1000,498,0.75,5000,827,77,100,53.54751377006796
114,500,498,1000,498,0.75,5000,0,87,50,0
115,500,498,1000,498,0.75,5000,0,33,100,0
116,500,498,1000,498,0.75,5000,818,15,100,48.807076315352816
117,500,498,1000,498,0.75,5000,823,1,0,53.53861706832232
118,500,498,1000,498,0.75,5000,0,36,100,0
119,500,498,1000,498,0.75,5000,0,29,100,0
120,500,498,1000,498,0.75,5000,0,10,50,0
121,500,498,1000,999,0.25,2500,589,10,50,50.59921050637507
122,500,498,1000,999,0.25,2500,0,75,100,0
123,500,498,1000,999,0.25,2500,0,40,100,0
124,500,498,1000,999,0.25,2500,574,74,50,45.78908270971231
125,500,498,1000,999,0.25,2500,598,45,50,49.56709956709956
126,500,498,1000,999,0.25,2500,0,53,100,0
127,500,498,1000,999,0.25,2500,601,40,0,33.7901147064222
128,500,498,1000,999,0.25,2500,587,51,0,45.54990077173249
129,500,498,1000,999,0.25,2500,579,18,100,25.334619043456687
130,500,498,1000,999,0.25,2500,0,72,50,0
131,500,498,1000,999,0.25,5000,0,94,100,0
132,500,498,1000,999,0.25,5000,979,81,50,47.967730608974954
133,500,498,1000,999,0.25,5000,0,3,0,0
134,500,498,1000,999,0.25,5000,0,93,0,0
135,500,498,1000,999,0.25,5000,958,23,50,50
136,500,498,1000,999,0.25,5000,0,54,50,0
137,500,498,1000,999,0.25,5000,972,17,0,33.847003821581865
138,500,498,1000,999,0.25,5000,0,82,50,0
139,500,498,1000,999,0.25,5000,0,69,0,0
140,500,498,1000,999,0.25,5000,1017,3,100,74.58413857727875
141,500,498,1000,999,0.75,2500,0,99,100,0
142,500,498,1000,999,0.75,2500,0,44,0,0
143,500,498,1000,999,0.75,2500,0,27,100,0
144,500,498,1000,999,0.75,2500,0,88,100,0
145,500,498,1000,999,0.75,2500,590,77,100,41.762865771201994
146,500,498,1000,999,0.75,2500,0,88,50,0
147,500,498,1000,999,0.75,2500,0,82,0,0
148,500,498,1000,999,0.75,2500,0,68,50,0
149,500,498,1000,999,0.75,2500,0,15,0,0
150,500,498,1000,999,0.75,2500,0,23,50,0
151,500,498,1000,999,0.75,5000,944,95,50,45.67276223832951
152,500,498,1000,999,0.75,5000,0,21,50,0
153,500,498,1000,999,0.75,5000,0,9,100,0
154,500,498,1000,999,0.75,5000,0,10,100,0
155,500,498,1000,999,0.75,5000,971,83,0,49.900983683189516
156,500,498,1000,999,0.75,5000,0,48,50,0
157,500,498,1000,999,0.75,5000,975,49,100,27.77173216839749
158,500,498,1000,999,0.75,5000,934,23,0,37.472983990660296
159,500,498,1000,999,0.75,5000,934,12,100,47.69054834166831
160,500,498,1000,999,0.75,5000,0,16,0,0
161,500,999,500,498,0.25,2500,549,17,50,34.30759956546285
162,500,999,500,498,0.25,2500,562,51,50,74.5831018081832
163,500,999,500,498,0.25,2500,0,70,50,0
164,500,999,500,498,0.25,2500,566,4,50,75
165,500,999,500,498,0.25,2500,565,32,100,71.16886982696583
166,500,999,500,498,0.25,2500,542,92,50,49.78973090965993
167,500,999,500,498,0.25,2500,565,6,50,75
168,500,999,500,498,0.25,2500,558,92,0,73.65217537605041
169,500,999,500,498,0.25,2500,551,6,100,66.2605290929676
170,500,999,500,498,0.25,2500,0,58,0,0
171,500,999,500,498,0.25,5000,862,71,100,65.71427342318036
172,500,999,500,498,0.25,5000,0,93,50,0
173,500,999,500,498,0.25,5000,0,64,100,0
174,500,999,500,498,0.25,5000,850,27,50,49.97786262653448
175,500,999,500,498,0.25,5000,0,11,50,0
176,500,999,500,498,0.25,5000,842,91,0,70.72682111676744
177,500,999,500,498,0.25,5000,860,6,50,70.42075115154947
178,500,999,500,498,0.25,5000,869,62,50,59.974438448161465
179,500,999,500,498,0.25,5000,874,44,50,60.60364568317607
180,500,999,500,498,0.25,5000,844,54,100,73.05838528494749
181,500,999,500,498,0.75,2500,0,53,50,0
182,500,999,500,498,0.75,2500,560,35,0,46.20089808729528
183,500,999,500,498,0.75,2500,569,16,100,61.708100927793154
184,500,999,500,498,0.75,2500,560,89,100,32.94097394943665
185,500,999,500,498,0.75,2500,0,9,50,0
186,500,999,500,498,0.75,2500,566,92,0,71.0088661120613
187,500,999,500,498,0.75,2500,579,34,0,55.29219393655158
188,500,999,500,498,0.75,2500,553,44,100,63.21830019790701
189,500,999,500,498,0.75,2500,575,98,100,38.596770834421946
190,500,999,500,498,0.75,2500,562,61,50,56.94738121860142
191,500,999,500,498,0.75,5000,0,53,100,0
192,500,999,500,498,0.75,5000,0,40,0,0
193,500,999,500,498,0.75,5000,849,55,100,59.3039123705451
194,500,999,500,498,0.75,5000,868,29,0,56.71106088939111
195,500,999,500,498,0.75,5000,851,92,50,55.701427066776
196,500,999,500,498,0.75,5000,834,30,0,60.05241373198806
197,500,999,500,498,0.75,5000,852,93,0,68.45435866366495
198,500,999,500,498,0.75,5000,849,46,50,65.73341848672244
199,500,999,500,498,0.75,5000,0,0,50,0
200,500,999,500,498,0.75,5000,866,37,100,64.21138196600107
201,500,999,500,999,0.25,2500,0,65,100,0
202,500,999,500,999,0.25,2500,0,59,50,0
203,500,999,500,999,0.25,2500,581,92,50,47.58122118008012
204,500,999,500,999,0.25,2500,559,42,0,58.83461142874145
205,500,999,500,999,0.25,2500,600,75,100,72.94699493718169
206,500,999,500,999,0.25,2500,576,89,50,49.668742655418015
207,500,999,500,999,0.25,2500,595,99,0,71.65486540837365
208,500,999,500,999,0.25,2500,612,61,50,65.48881418188175
209,500,999,500,999,0.25,2500,600,100,100,34.04585758910216
210,500,999,500,999,0.25,2500,605,31,50,50
211,500,999,500,999,0.25,5000,1031,88,100,49.71262687003433
212,500,999,500,999,0.25,5000,0,99,0,0
213,500,999,500,999,0.25,5000,0,73,0,0
214,500,999,500,999,0.25,5000,1043,90,100,40.312653349378586
215,500,999,500,999,0.25,5000,0,44,50,0
216,500,999,500,999,0.25,5000,1045,49,50,45.20266499736127
217,500,999,500,999,0.25,5000,1044,79,100,49.748633212470196
218,500,999,500,999,0.25,5000,0,95,100,0
219,500,999,500,999,0.25,5000,1045,65,0,49.452771522339944
220,500,999,500,999,0.25,5000,1046,24,50,50
221,500,999,500,999,0.75,2500,610,56,50,45.95095347529232
222,500,999,500,999,0.75,2500,608,100,100,54.83042498214856
223,500,999,500,999,0.75,2500,599,90,0,54.008021998343736
224,500,999,500,999,0.75,2500,0,47,0,0
225,500,999,500,999,0.75,2500,605,24,0,41.24341731591653
226,500,999,500,999,0.75,2500,567,18,50,56.58534016579303
227,500,999,500,999,0.75,2500,0,29,50,0
228,500,999,500,999,0.75,2500,0,29,100,0
229,500,999,500,999,0.75,2500,611,48,50,42.92756428511755
230,500,999,500,999,0.75,2500,0,78,100,0
231,500,999,500,999,0.75,5000,1053,19,100,42.39686872377403
232,500,999,500,999,0.75,5000,0,26,0,0
233,500,999,500,999,0.75,5000,0,65,0,0
234,500,999,500,999,0.75,5000,0,98,0,0
235,500,999,500,999,0.75,5000,0,83,50,0
236,500,999,500,999,0.75,5000,1052,20,50,49.92456175126648
237,500,999,500,999,0.75,5000,1054,25,50,43.35036086651247
238,500,999,500,999,0.75,5000,1041,22,50,55.513671119441696
239,500,999,500,999,0.75,5000,1036,92,0,37.28519803961221
240,500,999,500,999,0.75,5000,1053,69,50,37.255201357099644
241,500,999,1000,498,0.25,2500,0,68,50,0
242,500,999,1000,498,0.25,2500,0,98,100,0
243,500,999,1000,498,0.25,2500,531,13,50,74.63298781958758
244,500,999,1000,498,0.25,2500,0,41,50,0
245,500,999,1000,498,0.25,2500,499,12,100,70.70529803638918
246,500,999,1000,498,0.25,2500,0,0,50,0
247,500,999,1000,498,0.25,2500,546,68,0,75
248,500,999,1000,498,0.25,2500,515,28,50,61.741964756140746
249,500,999,1000,498,0.25,2500,528,28,50,63.41186402741916
250,500,999,1000,498,0.25,2500,510,61,50,74.87419902046078
251,500,999,1000,498,0.25,5000,0,90,50,0
252,500,999,1000,498,0.25,5000,797,97,100,73.97671280490692
253,500,999,1000,498,0.25,5000,800,64,50,74.97562690237783
254,500,999,1000,498,0.25,5000,0,86,100,0
255,500,999,1000,498,0.25,5000,0,38,50,0
256,500,999,1000,498,0.25,5000,0,0,100,0
257,500,999,1000,498,0.25,5000,805,36,50,73.65649389062926
258,500,999,1000,498,0.25,5000,813,50,0,68.85647841180743
259,500,999,1000,498,0.25,5000,0,91,0,0
260,500,999,1000,498,0.25,5000,0,98,100,0
261,500,999,1000,498,0.75,2500,502,73,0,65.49052664723325
262,500,999,1000,498,0.75,2500,515,39,0,58.00390733729629
263,500,999,1000,498,0.75,2500,0,74,50,0
264,500,999,1000,498,0.75,2500,533,87,100,61.81246547221631
265,500,999,1000,498,0.75,2500,0,64,50,0
266,500,999,1000,498,0.75,2500,520,13,100,63.115173567580854
267,500,999,1000,498,0.75,2500,0,37,0,0
268,500,999,1000,498,0.75,2500,518,92,50,65.60963590585231
269,500,999,1000,498,0.75,2500,541,75,100,69.66660750131473
270,500,999,1000,498,0.75,2500,504,86,100,57.8216062534604
271,500,999,1000,498,0.75,5000,806,94,0,71.53912328451086
272,500,999,1000,498,0.75,5000,795,32,0,65.28590159495924
273,500,999,1000,498,0.75,5000,796,63,100,71.52706874040858
274,500,999,1000,498,0.75,5000,808,4,50,71.25920660819025
275,500,999,1000,498,0.75,5000,0,37,100,0
276,500,999,1000,498,0.75,5000,798,21,50,60.83275502707488
277,500,999,1000,498,0.75,5000,804,92,100,74.83888434578397
278,500,999,1000,498,0.75,5000,814,27,50,73.90895012645939
279,500,999,1000,498,0.75,5000,785,35,50,67.93984937773965
280,500,999,1000,498,0.75,5000,0,67,100,0
281,500,999,1000,999,0.25,2500,591,43,100,25
282,500,999,1000,999,0.25,2500,579,84,0,48.827684419031215
283,500,999,1000,999,0.25,2500,0,66,50,0
284,500,999,1000,999,0.25,2500,593,4,0,74.43676812347364
285,500,999,1000,999,0.25,2500,590,18,50,49.85955056179775
286,500,999,1000,999,0.25,2500,0,61,0,0
287,500,999,1000,999,0.25,2500,0,60,50,0
288,500,999,1000,999,0.25,2500,594,23,0,31.857464262208236
289,500,999,1000,999,0.25,2500,600,29,0,59.36832081630238
290,500,999,1000,999,0.25,2500,0,16,50,0
291,500,999,1000,999,0.25,5000,1047,40,100,53.85081805750392
292,500,999,1000,999,0.25,5000,1033,28,100,57.59076550252463
293,500,999,1000,999,0.25,5000,1052,37,0,68.49664490571226
294,500,999,1000,999,0.25,5000,1047,1,100,49.488338128887364
295,500,999,1000,999,0.25,5000,1036,49,50,69.54763460132537
296,500,999,1000,999,0.25,5000,1048,60,0,73.49875318267826
297,500,999,1000,999,0.25,5000,0,98,50,0
298,500,999,1000,999,0.25,5000,1066,45,50,74.81122034622729
299,500,999,1000,999,0.25,5000,1040,24,100,49.67462039045554
300,500,999,1000,999,0.25,5000,0,37,100,0
301,500,999,1000,999,0.75,2500,598,50,100,54.50475214412486
302,500,999,1000,999,0.75,2500,562,39,100,60.45179667287091
303,500,999,1000,999,0.75,2500,0,31,50,0
304,500,999,1000,999,0.75,2500,582,91,100,70.4674142477547
305,500,999,1000,999,0.75,2500,0,73,50,0
306,500,999,1000,999,0.75,2500,0,26,100,0
307,500,999,1000,999,0.75,2500,0,87,0,0
308,500,999,1000,999,0.75,2500,0,54,100,0
309,500,999,1000,999,0.75,2500,0,50,50,0
310,500,999,1000,999,0.75,2500,586,65,0,65.21085072807658
311,500,999,1000,999,0.75,5000,1014,73,100,63.82370710353898
312,500,999,1000,999,0.75,5000,1032,0,100,48.088262110065706
313,500,999,1000,999,0.75,5000,0,52,0,0
314,500,999,1000,999,0.75,5000,1020,14,100,64.86406850971252
315,500,999,1000,999,0.75,5000,1016,10,50,47.308729230516875
316,500,999,1000,999,0.75,5000,1019,33,50,52.845883819330595
317,500,999,1000,999,0.75,5000,1009,74,50,53.152174156830625
318,500,999,1000,999,0.75,5000,1012,100,0,47.70755636023661
319,500,999,1000,999,0.75,5000,1026,88,100,50.00389773617529
320,500,999,1000,999,0.75,5000,1021,28,50,49.57880071842434
321,1000,498,500,498,0.25,2500,0,72,50,0
322,1000,498,500,498,0.25,2500,0,98,0,0
323,1000,498,500,498,0.25,2500,0,71,100,0
324,1000,498,500,498,0.25,2500,0,17,0,0
325,1000,498,500,498,0.25,2500,0,96,0,0
326,1000,498,500,498,0.25,2500,0,61,50,0
327,1000,498,500,498,0.25,2500,0,13,0,0
328,1000,498,500,498,0.25,2500,0,0,100,0
329,1000,498,500,498,0.25,2500,329,61,50,25.07865100802297
330,1000,498,500,498,0.25,2500,0,40,50,0
331,1000,498,500,498,0.25,5000,529,66,100,48.058677875820045
332,1000,498,500,498,0.25,5000,507,10,0,50.74425688938629
333,1000,498,500,498,0.25,5000,0,12,0,0
334,1000,498,500,498,0.25,5000,538,7,100,50
335,1000,498,500,498,0.25,5000,0,62,0,0
336,1000,498,500,498,0.25,5000,0,93,0,0
337,1000,498,500,498,0.25,5000,519,51,50,68.61735824242658
338,1000,498,500,498,0.25,5000,0,69,100,0
339,1000,498,500,498,0.25,5000,0,63,0,0
340,1000,498,500,498,0.25,5000,0,59,0,0
341,1000,498,500,498,0.75,2500,0,17,50,0
342,1000,498,500,498,0.75,2500,320,86,0,49.98826019581587
343,1000,498,500,498,0.75,2500,0,44,50,0
344,1000,498,500,498,0.75,2500,0,57,100,0
345,1000,498,500,498,0.75,2500,346,45,100,37.70323102595844
346,1000,498,500,498,0.75,2500,0,65,0,0
347,1000,498,500,498,0.75,2500,0,12,50,0
348,1000,498,500,498,0.75,2500,0,35,0,0
349,1000,498,500,498,0.75,2500,0,88,50,0
350,1000,498,500,498,0.75,2500,343,57,100,61.05916732284544
351,1000,498,500,498,0.75,5000,465,85,50,33.06755389937274
352,1000,498,500,498,0.75,5000,0,10,50,0
353,1000,498,500,498,0.75,5000,0,26,50,0
354,1000,498,500,498,0.75,5000,0,53,50,0
355,1000,498,500,498,0.75,5000,0,7,100,0
356,1000,498,500,498,0.75,5000,473,15,50,30.57557547423287
357,1000,498,500,498,0.75,5000,485,11,0,45.291015666345736
358,1000,498,500,498,0.75,5000,0,4,100,0
359,1000,498,500,498,0.75,5000,0,59,0,0
360,1000,498,500,498,0.75,5000,0,47,50,0
361,1000,498,500,999,0.25,2500,0,33,100,0
362,1000,498,500,999,0.25,2500,0,93,50,0
363,1000,498,500,999,0.25,2500,0,18,50,0
364,1000,498,500,999,0.25,2500,0,10,50,0
365,1000,498,500,999,0.25,2500,0,32,100,0
366,1000,498,500,999,0.25,2500,0,84,100,0
367,1000,498,500,999,0.25,2500,0,6,0,0
368,1000,498,500,999,0.25,2500,372,20,100,44.51657387632675
369,1000,498,500,999,0.25,2500,0,11,100,0
370,1000,498,500,999,0.25,2500,0,94,100,0
371,1000,498,500,999,0.25,5000,0,97,50,0
372,1000,498,500,999,0.25,5000,592,86,100,47.21404554973223
373,1000,498,500,999,0.25,5000,0,43,100,0
374,1000,498,500,999,0.25,5000,0,11,100,0
375,1000,498,500,999,0.25,5000,0,70,50,0
376,1000,498,500,999,0.25,5000,0,62,0,0
377,1000,498,500,999,0.25,5000,0,2,100,0
378,1000,498,500,999,0.25,5000,0,75,0,0
379,1000,498,500,999,0.25,5000,612,21,0,38.71736886612794
380,1000,498,500,999,0.25,5000,0,24,100,0
381,1000,498,500,999,0.75,2500,366,68,100,27.207681676267615
382,1000,498,500,999,0.75,2500,350,94,0,24.816894869084305
383,1000,498,500,999,0.75,2500,364,24,0,30.148993190558706
384,1000,498,500,999,0.75,2500,330,0,50,33.12798356924996
385,1000,498,500,999,0.75,2500,361,15,50,26.146294951324702
386,1000,498,500,999,0.75,2500,362,81,0,31.713731483131816
387,1000,498,500,999,0.75,2500,0,17,0,0
388,1000,498,500,999,0.75,2500,0,9,50,0
389,1000,498,500,999,0.75,2500,0,36,50,0
390,1000,498,500,999,0.75,2500,0,26,100,0
391,1000,498,500,999,0.75,5000,0,78,0,0
392,1000,498,500,999,0.75,5000,0,68,0,0
393,1000,498,500,999,0.75,5000,0,67,0,0
394,1000,498,500,999,0.75,5000,0,29,50,0
395,1000,498,500,999,0.75,5000,520,46,100,30.403161263740767
396,1000,498,500,999,0.75,5000,563,21,0,24.76684833046521
397,1000,498,500,999,0.75,5000,0,49,50,0
398,1000,498,500,999,0.75,5000,0,11,0,0
399,1000,498,500,999,0.75,5000,0,63,100,0
400,1000,498,500,999,0.75,5000,0,23,0,0
401,1000,498,1000,498,0.25,2500,0,37,0,0
402,1000,498,1000,498,0.25,2500,0,10,0,0
403,1000,498,1000,498,0.25,2500,0,3,100,0
404,1000,498,1000,498,0.25,2500,0,19,100,0
405,1000,498,1000,498,0.25,2500,0,65,50,0
406,1000,498,1000,498,0.25,2500,414,4,0,25.778959326966287
407,1000,498,1000,498,0.25,2500,674,17,100,35.756374790686245
408,1000,498,1000,498,0.25,2500,0,16,0,0
409,1000,498,1000,498,0.25,2500,687,25,100,27.947914887835832
410,1000,498,1000,498,0.25,2500,0,42,0,0
411,1000,498,1000,498,0.25,5000,0,51,100,0
412,1000,498,1000,498,0.25,5000,0,44,100,0
413,1000,498,1000,498,0.25,5000,1113,82,0,49.26470588235295
414,1000,498,1000,498,0.25,5000,0,36,50,0
415,1000,498,1000,498,0.25,5000,0,78,0,0
416,1000,498,1000,498,0.25,5000,1242,19,50,48.94033799414918
417,1000,498,1000,498,0.25,5000,1243,28,50,43.20596744968693
418,1000,498,1000,498,0.25,5000,0,26,100,0
419,1000,498,1000,498,0.25,5000,0,58,0,0
420,1000,498,1000,498,0.25,5000,599,67,50,49.79462045372326
421,1000,498,1000,498,0.75,2500,0,28,50,0
422,1000,498,1000,498,0.75,2500,0,9,0,0
423,1000,498,1000,498,0.75,2500,0,64,50,0
424,1000,498,1000,498,0.75,2500,694,9,0,37.07876744113028
425,1000,498,1000,498,0.75,2500,0,26,100,0
426,1000,498,1000,498,0.75,2500,0,73,100,0
427,1000,498,1000,498,0.75,2500,697,90,100,61.69419015155239
428,1000,498,1000,498,0.75,2500,0,57,100,0
429,1000,498,1000,498,0.75,2500,0,0,0,0
430,1000,498,1000,498,0.75,2500,0,10,100,0
431,1000,498,1000,498,0.75,5000,1201,84,0,37.119729198374834
432,1000,498,1000,498,0.75,5000,0,37,100,0
433,1000,498,1000,498,0.75,5000,1221,16,0,43.72015614817412
434,1000,498,1000,498,0.75,5000,0,36,50,0
435,1000,498,1000,498,0.75,5000,0,72,50,0
436,1000,498,1000,498,0.75,5000,1210,65,100,38.55539315584821
437,1000,498,1000,498,0.75,5000,1220,2,50,45.10181076157233
438,1000,498,1000,498,0.75,5000,0,35,0,0
439,1000,498,1000,498,0.75,5000,1223,19,0,37.047559906315236
440,1000,498,1000,498,0.75,5000,0,40,50,0
441,1000,498,1000,999,0.25,2500,383,22,100,49.93849938499385
442,1000,498,1000,999,0.25,2500,0,25,0,0
443,1000,498,1000,999,0.25,2500,370,16,0,48.69867790651834
444,1000,498,1000,999,0.25,2500,0,100,50,0
445,1000,498,1000,999,0.25,2500,0,77,50,0
446,1000,498,1000,999,0.25,2500,0,72,100,0
447,1000,498,1000,999,0.25,2500,0,76,100,0
448,1000,498,1000,999,0.25,2500,0,55,0,0
449,1000,498,1000,999,0.25,2500,0,62,50,0
450,1000,498,1000,999,0.25,2500,0,35,0,0
451,1000,498,1000,999,0.25,5000,643,20,50,34.020023143457465
452,1000,498,1000,999,0.25,5000,0,4,100,0
453,1000,498,1000,999,0.25,5000,742,34,50,25.128565490255426
454,1000,498,1000,999,0.25,5000,600,7,0,50.08251896645968
455,1000,498,1000,999,0.25,5000,600,25,50,50.79673832170821
456,1000,498,1000,999,0.25,5000,0,84,0,0
457,1000,498,1000,999,0.25,5000,0,45,100,0
458,1000,498,1000,999,0.25,5000,682,3,0,47.647740925082374
459,1000,498,1000,999,0.25,5000,0,50,0,0
460,1000,498,1000,999,0.25,5000,0,54,50,0
461,1000,498,1000,999,0.75,2500,0,13,0,0
462,1000,498,1000,999,0.75,2500,0,92,50,0
463,1000,498,1000,999,0.75,2500,0,54,100,0
464,1000,498,1000,999,0.75,2500,0,68,50,0
465,1000,498,1000,999,0.75,2500,0,31,100,0
466,1000,498,1000,999,0.75,2500,0,69,100,0
467,1000,498,1000,999,0.75,2500,0,59,0,0
468,1000,498,1000,999,0.75,2500,0,69,0,0
469,1000,498,1000,999,0.75,2500,0,19,0,0
470,1000,498,1000,999,0.75,2500,0,3,50,0
471,1000,498,1000,999,0.75,5000,0,9,0,0
472,1000,498,1000,999,0.75,5000,0,17,0,0
473,1000,498,1000,999,0.75,5000,0,59,50,0
474,1000,498,1000,999,0.75,5000,0,31,50,0
475,1000,498,1000,999,0.75,5000,0,54,50,0
476,1000,498,1000,999,0.75,5000,0,65,50,0
477,1000,498,1000,999,0.75,5000,0,34,50,0
478,1000,498,1000,999,0.75,5000,683,65,50,29.278900324341173
479,1000,498,1000,999,0.75,5000,0,57,50,0
480,1000,498,1000,999,0.75,5000,0,27,0,0
481,1000,999,500,498,0.25,2500,0,33,0,0
482,1000,999,500,498,0.25,2500,0,58,0,0
483,1000,999,500,498,0.25,2500,419,17,100,49.32864840527582
484,1000,999,500,498,0.25,2500,444,55,100,26.452469566851615
485,1000,999,500,498,0.25,2500,446,65,50,27.14144327565986
