Run,manSellers,Buyers,manBuyers,Sellers,riskAversion,maxRounds,Trades,manTarget,actualPrice,finalPrice
348,250,498,0,498,1,2500,0,96,0,0
349,250,498,0,498,1,2500,0,92,50,0
350,250,498,0,498,1,2500,0,56,50,0
351,250,498,0,498,1,5000,473,59,50,26.188612563870777
352,250,498,0,498,1,5000,0,31,0,0
353,250,498,0,498,1,5000,0,96,100,0
354,250,498,0,498,1,5000,0,80,50,0
355,250,498,0,498,1,5000,483,79,50,19.65175287789297
356,250,498,0,498,1,5000,0,67,50,0
357,250,498,0,498,1,5000,0,13,50,0
358,250,498,0,498,1,5000,0,71,100,0
359,250,498,0,498,1,5000,433,48,50,25.46125174971954
360,250,498,0,498,1,5000,0,43,0,0
361,250,498,0,999,0,2500,0,63,100,0
362,250,498,0,999,0,2500,386,66,50,68.40604412694586
363,250,498,0,999,0,2500,363,94,50,24.77799442044477
364,250,498,0,999,0,2500,0,71,50,0
365,250,498,0,999,0,2500,0,20,0,0
366,250,498,0,999,0,2500,360,14,0,25
367,250,498,0,999,0,2500,376,76,50,24.633896388987402
368,250,498,0,999,0,2500,375,63,0,24.776785714285715
369,250,498,0,999,0,2500,0,78,100,0
370,250,498,0,999,0,2500,387,62,0,24.15966386554622
371,250,498,0,999,0,5000,487,46,0,22.07923173998442
372,250,498,0,999,0,5000,487,87,100,23.93617021276596
373,250,498,0,999,0,5000,487,16,0,20.19083214079167
374,250,498,0,999,0,5000,0,95,0,0
375,250,498,0,999,0,5000,0,4,0,0
376,250,498,0,999,0,5000,0,37,50,0
377,250,498,0,999,0,5000,0,65,100,0
378,250,498,0,999,0,5000,490,19,50,21.15384615384616
379,250,498,0,999,0,5000,0,88,0,0
380,250,498,0,999,0,5000,491,98,100,24.763715590055085
381,250,498,0,999,1,2500,0,52,50,0
382,250,498,0,999,1,2500,352,100,0,22.8280602314173
383,250,498,0,999,1,2500,0,76,0,0
384,250,498,0,999,1,2500,367,29,100,31.671246829660852
385,250,498,0,999,1,2500,0,66,50,0
386,250,498,0,999,1,2500,0,4,100,0
387,250,498,0,999,1,2500,0,63,100,0
388,250,498,0,999,1,2500,0,50,0,0
389,250,498,0,999,1,2500,0,87,0,0
390,250,498,0,999,1,2500,360,50,0,24.29095664204684
391,250,498,0,999,1,5000,486,50,0,6.680895840502006
392,250,498,0,999,1,5000,483,7,50,17.6282438930494
393,250,498,0,999,1,5000,0,64,0,0
394,250,498,0,999,1,5000,0,62,0,0
395,250,498,0,999,1,5000,486,52,100,12.28608873978287
396,250,498,0,999,1,5000,0,95,100,0
397,250,498,0,999,1,5000,0,14,0,0
398,250,498,0,999,1,5000,0,47,50,0
399,250,498,0,999,1,5000,487,5,100,14.028747669154658
400,250,498,0,999,1,5000,0,58,0,0
481,250,999,0,498,0,2500,0,9,0,0
482,250,999,0,498,0,2500,455,91,50,69.32947394912681
483,250,999,0,498,0,2500,467,53,50,75
484,250,999,0,498,0,2500,465,18,0,74.09638554216868
485,250,999,0,498,0,2500,469,32,0,68.81921390672574
486,250,999,0,498,0,2500,462,96,0,50
487,250,999,0,498,0,2500,465,51,50,50
488,250,999,0,498,0,2500,0,16,100,0
489,250,999,0,498,0,2500,467,42,50,50
490,250,999,0,498,0,2500,464,33,0,74.45408005993662
491,250,999,0,498,0,5000,619,65,100,50
492,250,999,0,498,0,5000,619,88,50,50
493,250,999,0,498,0,5000,613,44,100,50
494,250,999,0,498,0,5000,625,95,0,75
495,250,999,0,498,0,5000,602,94,100,50
496,250,999,0,498,0,5000,620,43,100,57.05197420145082
497,250,999,0,498,0,5000,607,38,0,50
498,250,999,0,498,0,5000,0,16,50,0
499,250,999,0,498,0,5000,606,12,100,50.000995005772936
500,250,999,0,498,0,5000,612,45,50,50
501,250,999,0,498,1,2500,460,71,0,67.70330404893816
502,250,999,0,498,1,2500,464,72,0,53.53501611111274
503,250,999,0,498,1,2500,0,77,50,0
504,250,999,0,498,1,2500,0,46,0,0
505,250,999,0,498,1,2500,0,39,0,0
506,250,999,0,498,1,2500,466,9,50,47.67100174180745
507,250,999,0,498,1,2500,464,67,50,57.04662049873947
508,250,999,0,498,1,2500,0,40,50,0
509,250,999,0,498,1,2500,447,11,50,61.089239068403366
510,250,999,0,498,1,2500,468,39,0,57.993714791545095
511,250,999,0,498,1,5000,619,64,50,52.5052396562473
512,250,999,0,498,1,5000,0,34,100,0
513,250,999,0,498,1,5000,0,93,100,0
514,250,999,0,498,1,5000,0,68,50,0
515,250,999,0,498,1,5000,0,14,100,0
516,250,999,0,498,1,5000,553,46,0,61.799778061278296
517,250,999,0,498,1,5000,530,81,0,53.0288947454587
518,250,999,0,498,1,5000,550,50,50,55.47303050355635
519,250,999,0,498,1,5000,625,55,50,49.38818346494536
520,250,999,0,498,1,5000,0,61,100,0
521,250,999,0,999,0,2500,513,10,0,25
522,250,999,0,999,0,2500,527,2,50,69.50100512641517
523,250,999,0,999,0,2500,511,61,0,24.99925673004366
524,250,999,0,999,0,2500,0,75,0,0
525,250,999,0,999,0,2500,508,81,50,25
526,250,999,0,999,0,2500,510,8,50,49.13793103448276
527,250,999,0,999,0,2500,543,74,50,49.91722704370162
528,250,999,0,999,0,2500,512,36,0,53.96250395842512
529,250,999,0,999,0,2500,519,92,100,25
530,250,999,0,999,0,2500,525,6,100,49.54545454545455
531,250,999,0,999,0,5000,757,73,50,29.92681544963976
532,250,999,0,999,0,5000,796,70,50,28.03193446243104
533,250,999,0,999,0,5000,0,86,50,0
534,250,999,0,999,0,5000,767,85,100,39.49705910211637
535,250,999,0,999,0,5000,764,23,100,40.430709092808286
536,250,999,0,999,0,5000,769,96,100,47.8209873425105
537,250,999,0,999,0,5000,774,12,100,50
538,250,999,0,999,0,5000,775,85,0,25
539,250,999,0,999,0,5000,760,74,0,32.33244695797282
540,250,999,0,999,0,5000,773,46,0,45.96257337736564
541,250,999,0,999,1,2500,492,56,100,45.966227561908205
542,250,999,0,999,1,2500,0,68,100,0
543,250,999,0,999,1,2500,484,62,0,38.4436137666116
544,250,999,0,999,1,2500,493,75,50,34.7245050110398
545,250,999,0,999,1,2500,0,21,100,0
546,250,999,0,999,1,2500,506,46,50,46.64143047212855
547,250,999,0,999,1,2500,0,28,0,0
548,250,999,0,999,1,2500,504,14,100,47.19025431154875
549,250,999,0,999,1,2500,504,93,0,38.64434745255565
550,250,999,0,999,1,2500,0,10,50,0
551,250,999,0,999,1,5000,0,85,100,0
552,250,999,0,999,1,5000,689,55,100,40.386813742220376
553,250,999,0,999,1,5000,694,61,100,31.47370592218247
554,250,999,0,999,1,5000,0,44,50,0
555,250,999,0,999,1,5000,683,78,0,44.99008543627145
556,250,999,0,999,1,5000,693,61,0,43.625092518430264
557,250,999,0,999,1,5000,0,93,100,0
558,250,999,0,999,1,5000,0,45,0,0
559,250,999,0,999,1,5000,0,85,100,0
560,250,999,0,999,1,5000,0,16,50,0
161,250,498,0,498,0.5,2500,380,79,0,47.20283448118042
162,250,498,0,498,0.5,2500,0,31,100,0
163,250,498,0,498,0.5,2500,375,82,0,48.25615189671717
164,250,498,0,498,0.5,2500,0,98,0,0
165,250,498,0,498,0.5,2500,388,28,50,25.203484269596306
166,250,498,0,498,0.5,2500,406,8,0,39.72976392781024
167,250,498,0,498,0.5,2500,376,71,50,36.556865395226936
168,250,498,0,498,0.5,2500,390,97,50,32.97334523925319
169,250,498,0,498,0.5,2500,0,3,50,0
170,250,498,0,498,0.5,2500,390,45,100,34.788677583692916
171,250,498,0,498,0.5,5000,495,20,0,24.01322551857216
172,250,498,0,498,0.5,5000,486,11,100,21.8913735404629
173,250,498,0,498,0.5,5000,461,66,50,41.228879156802776
174,250,498,0,498,0.5,5000,0,84,0,0
